MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,R_4_X,R_4_Y,R_5_X,R_5_Y,R_6_X,R_6_Y,R_7_X,R_7_Y
0.2191,-0.024046,0.36179,0.384439327561752,-0.13320400456867,-0.902618209924082,0.140511436204265,0.520041,-0.249819,-0.02085,0.346457,0.303508701095998,0.238524398854702,0.921661206471547,0.0391049868358864,0.535388,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,1.2469685990338164,5.853925120772946,13.442826086956519,6.568032608695653,2.517063492063492,1.5331481481481481,3.8909829867674857,4.062391304347826,6.417620772946861,4.20006038647343,8.7843961352657,4.3415338164251205,11.150094517958408,4.828260869565217
0.219111,-0.024045,0.36179,0.384445716129071,-0.133200284420852,-0.902614607335652,0.140520625548409,0.520379,-0.249785,-0.020801,0.346501,0.303437968575334,0.238545636217641,0.921682391832244,0.039024956819809,0.534973,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,2.493937198067633,11.707850241545891,26.885652173913037,13.136065217391305,5.034126984126984,3.0662962962962963,7.781965973534971,8.124782608695652,12.835241545893721,8.40012077294686,17.5687922705314,8.683067632850241,22.300189035916816,9.656521739130435
0.21909,-0.024055,0.36181,0.384427315143845,-0.133234095562997,-0.902619564928051,0.140507068006916,0.520823,-0.249787,-0.020762,0.346537,0.303451908705209,0.23854158088136,0.921678181929008,0.0390407767574661,0.53505,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,3.7409057971014494,17.561775362318837,40.32847826086956,19.704097826086958,7.551190476190477,4.599444444444444,11.672948960302456,12.187173913043477,19.25286231884058,12.60018115942029,26.353188405797102,13.024601449275362,33.450283553875224,14.484782608695651
0.21909,-0.024057,0.361835,0.384427930195337,-0.13325704609214,-0.902613918100591,0.14051989540142,0.520553,-0.249797,-0.020761,0.346539,0.303459930918265,0.23853916005352,0.921675779734863,0.0390499231519787,0.534814,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,4.987874396135266,23.415700483091783,53.771304347826074,26.27213043478261,10.068253968253968,6.132592592592593,15.563931947069943,16.249565217391304,25.670483091787442,16.80024154589372,35.1375845410628,17.366135265700482,44.60037807183363,19.31304347826087
0.219099,-0.024032,0.361896,0.384456837655278,-0.133273624722179,-0.90258972819748,0.14058045200494,0.520346,-0.24981,-0.020774,0.346541,0.303432903738458,0.238559858249101,0.921680535106269,0.0390212527635656,0.535799,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,6.234842995169083,29.269625603864732,67.2141304347826,32.84016304347826,12.58531746031746,7.665740740740739,19.454914933837426,20.311956521739127,32.0881038647343,21.00030193236715,43.92198067632851,21.7076690821256,55.75047258979205,24.141304347826086
0.219086,-0.024005,0.361905,0.384434147349635,-0.133275820701113,-0.902605161182233,0.140541328352904,0.519754,-0.249823,-0.020747,0.34658,0.302246017884495,0.239273840512108,0.921907976086691,0.0384845104852932,0.535636,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,7.481811594202899,35.123550724637674,80.65695652173912,39.408195652173916,15.102380952380955,9.198888888888888,23.345897920604912,24.374347826086954,38.50572463768116,25.20036231884058,52.706376811594204,26.049202898550725,66.90056710775045,28.969565217391303
0.219064,-0.024007,0.361905,0.384421253492751,-0.133283587552313,-0.902612326543544,0.140523212046616,0.520383,-0.249826,-0.020714,0.346611,0.30226721373371,0.239267640562175,0.92190165178417,0.0385080786210978,0.535661,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,8.728780193236716,40.977475845410616,94.09978260869563,45.97622826086957,17.619444444444447,10.732037037037037,27.2368809073724,28.43673913043478,44.92334541062802,29.40042270531401,61.490772946859906,30.39073671497584,78.05066162570886,33.797826086956526
0.219042,-0.024002,0.361911,0.384413644499862,-0.133287975050778,-0.902616538208839,0.140512812871599,0.520228,-0.249824,-0.020662,0.346659,0.30221985707791,0.239281810655525,0.921915722624363,0.0384548235624464,0.535704,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,9.975748792270531,46.831400966183566,107.54260869565215,52.54426086956522,20.136507936507936,12.265185185185185,31.127863894139885,32.49913043478261,51.340966183574885,33.60048309178744,70.2751690821256,34.732270531400964,89.20075614366726,38.62608695652174
0.219031,-0.023989,0.361922,0.384418076709151,-0.133285065199914,-0.902613965096707,0.140519976182362,0.520254,-0.249803,-0.020665,0.346656,0.302251683177878,0.239272127105977,0.921906302960479,0.0384907491231558,0.53542,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,11.222717391304348,52.685326086956515,120.98543478260868,59.112293478260874,22.653571428571432,13.798333333333332,35.01884688090737,36.56152173913043,57.75858695652174,37.80054347826087,79.05956521739131,39.07380434782608,100.35085066162567,43.45434782608695
0.219041,-0.023982,0.361928,0.384430283742208,-0.133277545256673,-0.902607167586002,0.140537375436624,0.520298,-0.249804,-0.020671,0.34665,0.302258718573351,0.239270203171475,0.921904173110891,0.038498474273692,0.5357,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,12.469685990338165,58.539251207729464,134.4282608695652,65.68032608695653,25.17063492063492,15.331481481481479,38.90982986767485,40.623913043478254,64.1762077294686,42.0006038647343,87.84396135265702,43.4153381642512,111.5009451795841,48.28260869565217
0.219041,-0.023989,0.361935,0.384424647082017,-0.133292401379458,-0.90260765363972,0.140535582829986,0.520275,-0.249822,-0.020648,0.346658,0.302254555044988,0.23925877768502,0.921908746477578,0.0384926541481185,0.535657,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,13.71665458937198,64.3931763285024,147.8710869565217,72.24835869565217,27.687698412698413,16.86462962962963,42.80081285444234,44.68630434782608,70.59382850241546,46.20066425120773,96.6283574879227,47.75687198067632,122.65103969754249,53.11086956521739
0.219031,-0.023998,0.361942,0.384413044887772,-0.133310837797987,-0.902611603893232,0.140524460372559,0.519867,-0.249844,-0.020645,0.346661,0.302269985795705,0.239253873135247,0.921904207515631,0.0385106743880541,0.535336,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,14.963623188405798,70.24710144927535,161.31391304347824,78.81639130434783,30.20476190476191,18.397777777777776,46.691795841209824,48.74869565217391,77.01144927536232,50.40072463768116,105.41275362318841,52.09840579710145,133.8011342155009,57.939130434782605
0.219031,-0.023999,0.361954,0.384413112457913,-0.133322350383273,-0.902608854862995,0.140531010747135,0.519852,-0.249836,-0.020659,0.346648,0.302228399396088,0.239266736558041,0.921916469420331,0.0384635774063507,0.535739,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,16.210591787439615,76.10102657004829,174.75673913043474,85.38442391304348,32.721825396825395,19.930925925925923,50.58277882797731,52.81108695652173,83.42907004830919,54.60078502415458,114.1971497584541,56.43993961352657,144.95122873345932,62.76739130434782
0.219031,-0.023999,0.361954,0.384413112457913,-0.133322350383273,-0.902608854862995,0.140531010747135,0.519369,-0.249835,-0.020645,0.346647,0.302215184828769,0.239257685049415,0.921923822090303,0.0384474767197493,0.535882,0.107879,0.028169,-0.038381,-0.0904895702505673,-0.329572696769831,0.0840542568329234,0.936017284631002,-0.350114,0.003616,0.034109,-0.001104,-0.199676490869164,0.293932870662919,-0.0475476158368161,0.933526641701385,-0.964029,17.457560386473432,81.95495169082123,188.19956521739127,91.95245652173914,35.238888888888894,21.464074074074073,54.4737618147448,56.87347826086956,89.84669082125605,58.80084541062802,122.98154589371981,60.78147342995168,156.1013232514177,67.59565217391305
