MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,R_4_X,R_4_Y,R_5_X,R_5_Y,R_6_X,R_6_Y,R_7_X,R_7_Y
0.200798,0.01026,0.432265,0.267267238987851,-0.113536824724686,-0.930784256911516,0.222077192617621,-1.593236,-0.240803,0.029101,0.377342,-0.274013426565043,0.139841750579317,-0.325888979449635,0.893955983217446,-1.403124,0.114827,0.029336,-0.025096,0.237136927700963,-0.0636941948208218,-0.943780529832635,0.22133106102738,-0.840312,-0.001074,0.036953,0.011487,0.179783483776959,0.258220683699702,0.908407311810525,0.2753109756618,-0.926145,0.24274722222222217,1.2160555555555554,2.6073020833333334,1.1563333333333332,0.8708916083916084,0.32711538461538464,0.8891840277777778,0.8220763888888888,1.4180787037037035,0.7761296296296297,0.2298751667619592,0.1386592338479131,2.0745151515151514,0.8597878787878787
0.200807,0.01026,0.432265,0.267336364996297,-0.113504380926177,-0.930736396678864,0.222211123390294,-1.59046,-0.240803,0.029101,0.377342,-0.274039305645563,0.140035213071557,-0.326085923302335,0.893845942366673,-1.402959,0.114831,0.029336,-0.025096,0.237198845922407,-0.0636663012586332,-0.943734225079877,0.221470137919331,-0.839333,-0.001074,0.036953,0.011487,0.179975809451452,0.258228769487376,0.908305231520266,0.275514458811595,-0.926145,0.48549444444444434,2.432111111111111,5.214604166666667,2.3126666666666664,1.7417832167832168,0.6542307692307693,1.7783680555555557,1.6441527777777776,2.836157407407407,1.5522592592592594,0.4597503335239184,0.2773184676958262,4.149030303030303,1.7195757575757573
0.200807,0.01026,0.432265,0.267398509941563,-0.113473928137073,-0.930692493397249,0.222335753418529,-1.586851,-0.240792,0.029107,0.377345,-0.274050151506703,0.140117240482921,-0.326168841085979,0.893799507990038,-1.403277,0.114831,0.029336,-0.025096,0.237254914037595,-0.0636403254702772,-0.943691624440231,0.221599035874275,-0.839333,-0.001069,0.036956,0.011489,0.180057274498978,0.258232317387145,0.908261961356076,0.275600540112822,-0.926309,0.7282416666666666,3.6481666666666666,7.8219062500000005,3.469,2.612674825174825,0.9813461538461539,2.6675520833333333,2.4662291666666665,4.25423611111111,2.328388888888889,0.6896255002858777,0.4159777015437393,6.223545454545454,2.5793636363636363
0.200798,0.01026,0.432265,0.267423476410467,-0.113460844164655,-0.930674413892441,0.222388076191027,-1.584086,-0.240755,0.029103,0.37734,-0.274078148072628,0.140327528235086,-0.32638195743977,0.893680128136624,-1.403262,0.114827,0.029336,-0.025096,0.237277103659762,-0.0636287706004739,-0.943674093298743,0.221653245560499,-0.838843,-0.00105,0.036954,0.011486,0.180266700666707,0.258241456845645,0.908151024913808,0.27582056222294,-0.926472,0.9709888888888887,4.864222222222222,10.429208333333333,4.625333333333333,3.4835664335664336,1.3084615384615386,3.5567361111111113,3.288305555555555,5.672314814814814,3.104518518518519,0.9195006670478368,0.5546369353916524,8.298060606060606,3.4391515151515146
0.200799,0.010253,0.432273,0.267479928368424,-0.113444593779789,-0.930631254893529,0.222509054821274,-1.592339,-0.240709,0.029097,0.377334,-0.274092111637361,0.140433731367153,-0.326487515056747,0.893620604028657,-1.403245,0.114827,0.029332,-0.025092,0.237327366858228,-0.0636167056373727,-0.943632938696258,0.221778070853396,-0.839169,-0.001027,0.036951,0.011483,0.180371831837351,0.258246092189247,0.908095585374805,0.275930001941455,-0.926962,1.213736111111111,6.080277777777777,13.036510416666667,5.781666666666666,4.354458041958042,1.6355769230769233,4.445920138888889,4.110381944444444,7.0903935185185185,3.8806481481481487,1.1493758338097961,0.6932961692395654,10.372575757575756,4.298939393939393
0.200799,0.010253,0.432273,0.267510947847964,-0.113429576452503,-0.93060929142144,0.222571271028796,-1.59267,-0.240689,0.029102,0.377336,-0.274102106625321,0.140507658904723,-0.326562377961718,0.893578561869444,-1.40344,0.114827,0.029332,-0.025092,0.237355315337667,-0.0636035468458163,-0.943611638576021,0.221842553748069,-0.839496,-0.001017,0.036954,0.011484,0.180445463756914,0.258249244355185,0.908056577413703,0.276007272757875,-0.926962,1.4564833333333331,7.296333333333333,15.643812500000001,6.938,5.22534965034965,1.9626923076923077,5.3351041666666665,4.932458333333333,8.50847222222222,4.656777777777778,1.3792510005717553,0.8319554030874786,12.447090909090909,5.158727272727273
0.200798,0.010261,0.432276,0.267578045964759,-0.113396806132962,-0.930562073408659,0.222704695078264,-1.588591,-0.240694,0.029126,0.37735,-0.274132396163465,0.140736637572855,-0.326795422492896,0.893448028738132,-1.402977,0.114827,0.029337,-0.02509,0.237415557476671,-0.0635753688570213,-0.943565899631836,0.22198067166918,-0.839333,-0.00102,0.036963,0.01149,0.180672723468687,0.25825883064088,0.907935304177189,0.276248487451222,-0.927288,1.6992305555555554,8.512388888888887,18.251114583333333,8.094333333333333,6.096241258741259,2.289807692307692,6.224288194444444,5.754534722222221,9.926550925925925,5.432907407407408,1.6091261673337145,0.9706146369353917,14.521606060606057,6.0185151515151505
0.200799,0.010247,0.432292,0.26759729027728,-0.113409975896765,-0.930541793960704,0.22275959529445,-1.582805,-0.24068,0.029147,0.377362,-0.274147647532972,0.140852584439313,-0.326913095899661,0.893382026088617,-1.403178,0.114827,0.029335,-0.025086,0.237437901471875,-0.0635764408131399,-0.943546081871939,0.222040695599429,-0.839169,-0.001013,0.036975,0.011496,0.180787999279087,0.258264117394869,0.907873640701928,0.276370760938165,-0.927452,1.9419777777777774,9.728444444444444,20.858416666666667,9.250666666666666,6.967132867132867,2.616923076923077,7.113472222222223,6.57661111111111,11.344629629629628,6.209037037037038,1.8390013340956737,1.1092738707833047,16.59612121212121,6.878303030303029
0.2008,0.010225,0.432304,0.267643213617485,-0.113409988688438,-0.930502702361525,0.222867686235787,-1.568533,-0.240623,0.029147,0.377359,-0.274159956870939,0.140943741037128,-0.327003554096456,0.893330764901372,-1.403172,0.114828,0.029318,-0.025077,0.237472800364064,-0.06359390651841,-0.943510979837758,0.222147507450727,-0.83819,-0.000984,0.036976,0.011495,0.180878806083355,0.258267846303266,0.907826020886908,0.276464270524015,-0.927288,2.184725,10.9445,23.465718750000004,10.407,7.838024475524475,2.944038461538462,8.00265625,7.398687499999999,12.762708333333332,6.985166666666668,2.0688765008576326,1.2479331046312179,18.67063636363636,7.738090909090908
0.2008,0.010233,0.432307,0.267647365066957,-0.113407684518112,-0.930499622149478,0.222876733295859,-1.558424,-0.240612,0.029153,0.377362,-0.274164325096501,0.140977192662924,-0.327037218824019,0.893311822096356,-1.403121,0.114828,0.029321,-0.025076,0.237476801657673,-0.0635920282115379,-0.943507924196228,0.222156745567873,-0.8377,-0.000979,0.03698,0.011497,0.180911991621215,0.258269531107281,0.907808267085717,0.276499278118583,-0.927288,2.427472222222222,12.160555555555554,26.073020833333334,11.563333333333333,8.708916083916083,3.2711538461538465,8.891840277777778,8.220763888888888,14.180787037037037,7.7612962962962975,2.2987516676195923,1.3865923384791308,20.745151515151512,8.597878787878786
