MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,R_4_X,R_4_Y,R_5_X,R_5_Y,R_6_X,R_6_Y,R_7_X,R_7_Y
0.145934,0.028054,0.377745,0.228303349158127,-0.203720820337189,-0.928364700108562,0.210984339979687,-0.338651,-0.196576,0.040582,0.395942,-0.152960597479648,0.207875691508064,-0.42733963626393,0.866470765679099,0.259402,0.111011,0.035654,-0.05243,0.2209834368062,-0.197178784946335,-0.901270658685258,0.316224678381446,-0.462785,-0.008306,0.035966,0.014684,0.247079414030263,0.0924094167646596,0.85600352203249,0.444601206840074,0.166759,25.768749999999997,127.916875,4.6277864583333335,1.8168663194444445,4.372109375,1.509296875,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,315.60299999999995,141.82000000000002
0.146,0.027987,0.377693,0.228683205604541,-0.203630803110823,-0.928192597204088,0.211416626579847,-0.338667,-0.196809,0.040242,0.396535,-0.151441137910805,0.209122737211091,-0.426056801162242,0.867069123376573,0.257397,0.111045,0.035622,-0.052455,0.221354974556523,-0.197123351027454,-0.90104413209916,0.316644645823136,-0.462458,-0.008423,0.035799,0.014971,0.248412404459578,0.0908901780211956,0.856470734101286,0.443269821302883,0.171004,25.80608333333333,127.95420833333334,9.255572916666667,3.633732638888889,8.74421875,3.01859375,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,311.52816111111105,138.99961111111114
0.14602,0.027949,0.377625,0.2290060636269,-0.203520234438375,-0.928059741039316,0.211756591534477,-0.33947,-0.19703,0.03997,0.396949,-0.150783673881901,0.208737736382022,-0.427213080472576,0.866707462165821,0.256238,0.111055,0.035603,-0.052489,0.221675862982201,-0.197042959985484,-0.900866636334807,0.316975057741246,-0.462458,-0.008533,0.03566,0.015187,0.247926787469655,0.0901559173576401,0.856109032075407,0.444388955555029,0.170188,25.843416666666663,127.99154166666668,13.883359375000001,5.450598958333334,13.116328124999999,4.5278906249999995,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,307.4533222222222,136.17922222222225
0.146017,0.027935,0.377605,0.229134268394007,-0.203483160326526,-0.928004449020915,0.211895807198872,-0.3393,-0.197136,0.039834,0.397092,-0.149116774548471,0.208730736194182,-0.425413629267343,0.867881853335858,0.249257,0.111053,0.035593,-0.0525,0.221756923160572,-0.19702279217749,-0.900821823817625,0.317058240906667,-0.462784,-0.008582,0.035596,0.015255,0.248077146428981,0.0886277815289855,0.85719679429465,0.442511583590623,0.167248,25.88075,128.028875,18.511145833333334,7.267465277777778,17.4884375,6.0371875,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,303.3784833333333,133.35883333333334
0.146015,0.02792,0.377585,0.22804875266044,-0.204067377351688,-0.928184869084744,0.211714715390681,-0.339411,-0.197359,0.039668,0.397241,-0.149379625004708,0.208844773396005,-0.425765733557638,0.867636518587565,0.2306,0.111052,0.035586,-0.052511,0.22066869647221,-0.197486544496845,-0.901031638702674,0.316932764473356,-0.462948,-0.008693,0.035505,0.015331,0.24818268112676,0.0889149347659344,0.856977750427015,0.442818954469381,0.151572,25.918083333333332,128.06620833333335,23.138932291666666,9.084331597222222,21.860546875,7.546484375,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,299.3036444444444,130.53844444444445
0.146007,0.027936,0.377595,0.228194352355328,-0.204038045987081,-0.928117485207714,0.211881445611961,-0.339539,-0.197584,0.039612,0.397316,-0.146975460286145,0.209399735508976,-0.421477637214526,0.870003773653027,0.206095,0.111048,0.035595,-0.052505,0.220813295415296,-0.197469241133887,-0.90094282387817,0.317095278230807,-0.463111,-0.00881,0.035478,0.015369,0.249039079942608,0.0866338826993087,0.859216590032698,0.438430106678778,0.124793,25.955416666666665,128.10354166666667,27.766718750000003,10.901197916666668,26.232656249999998,9.055781249999999,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,295.22880555555554,127.71805555555557
0.146007,0.027936,0.377595,0.228333618910883,-0.204009961602107,-0.928052810176054,0.212041683558908,-0.340069,-0.197672,0.039591,0.397323,-0.145883986986041,0.211284777887514,-0.419252786933756,0.870806353687408,0.192394,0.111048,0.035595,-0.052505,0.220949275483932,-0.197453761700868,-0.900858153640193,0.31725071579633,-0.463111,-0.00885,0.035468,0.015372,0.251086366735469,0.0857272097941735,0.859856316292914,0.436180693373362,0.108301,25.992749999999997,128.140875,32.394505208333335,12.718064236111111,30.604765625,10.565078125,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,291.15396666666663,124.89766666666668
0.145995,0.027914,0.377582,0.228724299827136,-0.203930502962547,-0.927871666022152,0.212489331551739,-0.341336,-0.197844,0.039509,0.397307,-0.145430725987793,0.212905666136189,-0.419856141939516,0.870196472838999,0.161623,0.111042,0.035584,-0.052511,0.221284705296293,-0.197415493850663,-0.900649151202199,0.317633922036658,-0.463438,-0.008936,0.035428,0.015365,0.252608011391014,0.0852676465167844,0.859160900930695,0.436762140472962,0.070744,26.03008333333333,128.17820833333334,37.02229166666667,14.534930555555556,34.976875,12.074375,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,287.0791277777777,122.0772777777778
0.146014,0.02792,0.377574,0.229027107870796,-0.203857683800375,-0.92773491610929,0.212829871135546,-0.343199,-0.197948,0.039369,0.39728,-0.140296582114357,0.219540980778683,-0.414191565990527,0.872103189690348,0.120495,0.111051,0.035583,-0.052512,0.221616465930228,-0.197376914333386,-0.900441838931036,0.318014135565264,-0.463928,-0.008992,0.035357,0.015352,0.259643280413567,0.0805028360706131,0.860427322155915,0.431009841660571,0.022736,26.067416666666666,128.21554166666667,41.650078125,16.351796875,39.348984375,13.583671875,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,283.0042888888889,119.2568888888889
0.146033,0.027927,0.377566,0.229329849561318,-0.203784691337141,-0.927597976121648,0.213170388121411,-0.343843,-0.197944,0.039281,0.39726,-0.135578425953564,0.225157169856385,-0.408922710673225,0.873902143248246,0.087249,0.111061,0.035591,-0.052519,0.221922904251691,-0.197319812729606,-0.900261318463072,0.318346783479869,-0.465071,-0.008991,0.035307,0.015339,0.265236022604095,0.0764076769907544,0.861781410083177,0.42561076166503,-0.027557,26.10475,128.25287500000002,46.27786458333333,18.168663194444445,43.72109375,15.09296875,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,278.92945,116.43650000000001
0.14603,0.027904,0.377553,0.229495435677232,-0.203750802487409,-0.927520729999681,0.213360612367684,-0.344297,-0.197935,0.039218,0.397282,-0.133746863308239,0.225762988323191,-0.408035502066441,0.874442610302116,0.077297,0.11106,0.035583,-0.052524,0.222090949848687,-0.197300467444917,-0.900156051613808,0.318539194267149,-0.465397,-0.008986,0.035279,0.015351,0.266104733628149,0.074158952654219,0.862179505161937,0.424658947110076,-0.047315,26.142083333333332,128.29020833333334,50.905651041666665,19.98552951388889,48.093203125,16.602265625,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,274.85461111111107,113.61611111111112
0.146017,0.027883,0.377529,0.229841749674251,-0.203669599693729,-0.927363275325981,0.213749432382742,-0.349388,-0.197928,0.039045,0.397327,-0.12833411188264,0.230012312760312,-0.404138958740028,0.875954561455372,0.050055,0.111053,0.035568,-0.052538,0.222423552848949,-0.19725168442503,-0.899953619198418,0.318909108401136,-0.467357,-0.008982,0.035192,0.015374,0.270153462004655,0.0690248893936281,0.863182072178952,0.420914934256256,-0.078831,26.179416666666665,128.32754166666666,55.533437500000005,21.802395833333335,52.465312499999996,18.111562499999998,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,270.7797722222222,110.79572222222222
0.146024,0.027867,0.37752,0.230160593094235,-0.203604458687735,-0.927213876276518,0.214116214774265,-0.350183,-0.197981,0.038952,0.397361,-0.122782533566453,0.234174386180175,-0.400211387014402,0.87744951536379,0.026775,0.111056,0.03556,-0.052543,0.222734412975873,-0.197215627979482,-0.899758402463635,0.319265085082974,-0.469153,-0.009009,0.035145,0.01539,0.274913964840729,0.0635409292673285,0.864198868860182,0.416587538584841,-0.11753,26.216749999999998,128.364875,60.16122395833334,23.61926215277778,56.837421875,19.620859375,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,266.7049333333333,107.97533333333334
0.146033,0.027858,0.377515,0.230300783447307,-0.203575349166754,-0.927148161290448,0.214277654856805,-0.350387,-0.19798,0.038929,0.397381,-0.120897286760461,0.234751405185956,-0.399400172577106,0.87792660625052,0.021101,0.111061,0.035556,-0.052545,0.222871034443258,-0.197199436109797,-0.899672592400778,0.319421525397138,-0.469643,-0.009008,0.035132,0.0154,0.275643771288819,0.0616810618414646,0.8645326106988,0.41569137950901,-0.128308,26.254083333333334,128.40220833333333,64.78901041666667,25.436128472222222,61.20953125,21.13015625,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,262.6300944444444,105.15494444444445
0.146052,0.027873,0.3775,0.230565816638797,-0.203499071076916,-0.927032189962133,0.214566658739255,-0.351706,-0.197986,0.03889,0.397427,-0.116425306741385,0.236140297717165,-0.395065123691827,0.88011729660687,-0.001376,0.11107,0.035564,-0.052552,0.223132086132382,-0.197147623498242,-0.899519443575818,0.319702451220283,-0.470296,-0.009011,0.035115,0.015424,0.277200317516334,0.0576508457883403,0.866121749299563,0.411909552376486,-0.152311,26.291416666666667,128.43954166666668,69.416796875,27.25299479166667,65.581640625,22.639453125,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,258.55525555555556,102.33455555555555
